timestamp,aqi_category,pm2_5,pm10,co,no2,o3,so2,nh3,temperature,relative_humidity,pressure,wind_speed,wind_direction,precipitation,dew_point,snow,wpgt,tsun,coco
2025-03-16 01:14:36.119065,1,17.907468127914836,26.034193211582984,5.058650927134532,10.08140298487503,7.952238510421161,2.437762786873092,1.0184606082701892,39.27088452325083,75.5367135543217,1010.2295812380568,5.257496650449508,240.91591398972977,0.10786507742190697,35.0212823298333,0,2.7540052193237465,0.22929733593347654,1
2025-03-16 02:14:36.119065,1,12.553166107821163,38.96113180676144,2.1343787741802887,6.459257215681597,0.0,0.22902364119164198,0.6370322304899733,33.29512525771673,71.31621944745007,1019.0561468339578,8.111108801248108,268.4557048258476,0.07858177450161644,28.246916324969074,0,3.610315130068411,2.929710640700869,1
2025-03-16 03:14:36.119065,1,2.2695475689415527,3.4883882840248788,4.331078396456613,9.586708713117526,2.2633896627029593,3.1290623805528726,0.6712948931470069,23.538107652373377,71.64433095022778,1011.503507990278,5.977856063424455,37.035433270724795,0.02031750003301655,21.034208100967394,0,4.07225307158285,0.2860570920205115,1
2025-03-16 04:14:36.119065,1,3.524984221189542,19.63691402021038,4.099111570883272,2.548120666857373,0.19797032558833294,0.8200041924460648,0.5580274328584804,35.0881487207074,76.6527340507558,1015.9082882638594,5.663853237566305,194.64271722777062,0.1371147528030593,27.51394232398358,0,2.731003780843543,0.06897990317607447,2
2025-03-16 05:14:36.119065,1,15.483775180792675,24.299778643708574,4.464258265120712,11.518826130609181,1.999832470412814,0.5201424194686275,0.8865147572924199,30.14272420445259,63.47220518190573,1015.6850156010216,6.1681154565869525,69.79955920582356,0.03616396985531551,24.88715257237208,0,3.8021949630869383,3.631366178871105,1
2025-03-16 06:14:36.119065,1,6.509413672209132,18.727743411702605,1.0731790943837194,7.367348071246787,4.495131291188414,1.0430820492558843,1.4938169312880385,34.46771631452285,76.71807286444586,1012.1293563795527,7.224516698443928,285.6457417760399,0.025131375467724627,28.228421123716487,0,3.8410659542912398,0.5272405746006591,1
2025-03-16 07:14:36.119065,2,26.23894804440561,30.575142961620312,6.892716057272022,8.615129461842718,13.607443450278367,3.711835612212361,2.072911661051657,28.834915961837904,89.61905037367735,1017.5986964577219,5.909377840998615,19.691384915159887,0.11504807228612579,24.592696540594662,0,2.9739651153237157,5.213854913789484,4
2025-03-16 08:14:36.119065,1,11.672835611810836,33.6545127571089,5.225326372496068,7.265986024402069,10.164855197174163,4.1182461492892894,1.4182936365401329,27.354364881243246,73.0399157111432,1009.2067197451292,6.6458274147375604,178.7788781625753,0.2898218061156647,20.585190089009632,0,1.7032095849215085,3.564875124208931,1
2025-03-16 09:14:36.119065,2,19.796811174694987,54.22228605279781,4.8131234069938325,8.72727360632467,2.3074527883216485,2.0110934672441587,2.043244932634611,35.509070770234395,61.15740545097949,1007.146839878284,5.112220808810074,302.9253489826086,0.014997029992596292,29.507379718986506,0,1.8205910040707352,0.8620485165573589,3
2025-03-16 10:14:36.119065,1,13.694458512635896,20.724016144621658,3.765041711925018,7.064874473093559,7.179893267260951,1.29729317349482,0.7340322260030352,23.20424939823247,62.07531146702931,1009.8004167228416,7.355054876780155,142.90272050016466,0.0064743662564728886,16.311883667329564,0,3.996787257274723,2.820002252990007,2
